93.4038855974	2.40954184532
97.5156555413	2.88095426559
101.628015421	2.88095426559
105.740964154	2.88095426559
109.854500653	3.19294905663
71.463288423	4.49671220779
75.5751231363	2.40954184532
79.6875541544	2.40954184532
83.8005804015	2.40954184532
87.9142007996	2.40954184532
92.0284142694	2.40954184532
96.1432197292	2.88095426559
100.258616096	2.88095426559
104.374602284	2.88095426559
49.5073276953	2.52745485306
53.6191901419	2.52745485306
57.731655231	4.57177352905
61.8447218952	4.49671220779
65.9583890645	2.40954184532
70.0726556672	2.40954184532
74.1875206297	2.40954184532
78.3029828767	2.40954184532
82.4190413309	2.40954184532
27.5362148643	1.59715425968
31.6480681104	1.59715425968
35.7605303053	2.52745485306
39.8736003904	2.52745485306
43.9872773034	2.52745485306
48.1015599803	2.52745485306
52.2164473563	2.52745485306
56.3319383634	4.49671220779
60.4480319328	2.40954184532
5.55016114221	1.59715425968
9.66196836081	1.59715425968
13.7743908033	1.59715425968
17.8874274174	1.59715425968
22.0010771507	1.59715425968
26.1153389478	1.59715425968
30.2302117502	1.59715425968
34.3456944996	2.52745485306
38.461786135	2.52745485306
-16.450622511	2.19694638252
-12.3388980385	0.95575016737
-8.22655209888	0.95575016737
-4.11358573365	0.95575016737
-0	0.95575016737
4.11420406688	1.59715425968
8.22902541784	1.59715425968
12.344462998	1.59715425968
16.4605157555	1.59715425968
-38.4659254217	2.37097501755
-34.3543202972	1.06732177734
-30.2420874985	1.06732177734
-26.1292280599	2.19694638252
-22.0157430193	2.19694638252
-17.901633414	2.23998999596
-13.786900286	2.23998999596
-9.67154467678	0.95575016737
-5.5555676314	0.95575016737
-60.4955372056	4.00727844238
-56.3840879155	4.00727844238
-52.2720047765	4.00727844238
-48.1592888146	2.37097501755
-44.0459410588	2.37097501755
-39.931962539	1.06732177734
-35.8173542874	1.06732177734
-31.7021173385	2.19694638252
-27.5862527281	2.19694638252
-78.4279907087	4.10526180267
-74.3160936282	3.78506088257
-70.2035575766	3.78506088257
-66.0903835737	3.78506088257
-61.9765726413	4.00727844238
-57.862125803	4.00727844238
-53.7470440843	4.00727844238
-49.6313285132	4.00727844238
-45.5149801185	4.00727844238
-100.485818827	4.71361494064
-96.3741440796	4.71361494064
-92.2618242477	4.8573589325
-88.1488603427	4.8573589325
-84.0352533774	4.10526180267
-79.921004367	4.10526180267
-75.8061143281	4.10526180267
-71.6905842799	3.78506088257
-67.5744152433	4.00727844238
-106.107794743	4.14105367661
-101.99377985	4.14105367661
-97.8791178152	4.71361494064
-93.7638096499	4.8573589325
-89.6478563661	4.10526180267
-107.618741859	4.14105367661
