105.030612739	2.80200028419
108.286875107	2.79348301888
87.6515537632	2.54544329643
90.9078902446	2.29841637611
94.1645978596	2.14752173424
97.421675989	2.06374597549
100.67912426	2.34840226173
103.936942051	2.68892669678
107.195128824	2.72354602814
70.2625706733	2.46731209755
73.5189627867	2.50995492935
76.7757291984	2.54781150818
80.0328693747	2.47907114029
83.2903827809	2.37648582458
86.5482688818	2.29721307755
89.8065271413	2.16506624222
49.6077178172	2.5534825325
52.8637691381	2.53630590439
56.1201984396	2.56020569801
59.3770051926	2.39605975151
62.6341888659	2.43490409851
65.8917489282	2.34496188164
69.149684765	2.28287124634
72.4079960081	2.45397543907
32.1991875294	1.80807590485
35.4552544974	1.82249498367
38.7117025837	1.90292704105
41.9685312617	2.00195002556
45.2257399216	2.55186462402
48.4833281993	2.55775976181
51.7412954842	2.55966734886
14.7810678233	1.77952432632
18.0371320051	1.7801733017
21.2935805128	1.79253172874
24.5504127405	1.79253172874
27.8076281635	1.79253172874
31.0652262569	1.79253172874
34.3232064946	1.80902075768
0.609507052085	1.82672250271
3.86593767586	1.80522894859
7.12275512022	1.79427886009
10.3799588764	1.79427886009
13.6375484269	1.79253172874
16.8955231641	1.68511450291
-16.8275152526	2.12729930878
-13.5711208217	1.56596577168
-10.3143364525	1.82762765884
-7.05716274554	1.9247443676
-3.79960005763	2.13401770592
-0.541648984292	1.60151684284
-34.2738300048	2.63447737694
-31.0174899849	2.55942773819
-27.7607569377	2.41356801987
-24.5036313778	1.96969544888
-21.2461138208	2.03294086456
-17.9882047823	2.14226436615
-14.729904779	1.85223591328
-51.7293320991	4.23310518265
-48.4730646782	3.49025917053
-45.2164011538	3.24100327492
-41.9593420371	2.66693902016
-38.7018878403	2.60452842712
-35.4440391578	2.51596641541
-32.1857963392	2.36163330078
-69.1939168129	3.36732602119
-65.9377401321	3.49618768692
-62.6811642852	3.45513892174
-59.424189862	3.4430141449
-56.166817207	3.99734663963
-52.9090469113	4.06744480133
-49.6508794855	3.7927479744
-86.6674795489	4.36770343781
-83.4114117015	4.16088867188
-80.154941639	3.76458716393
-76.8980698655	3.82737708092
-73.6407968865	3.94232749939
-70.3831232079	3.87946224213
-67.1250493361	3.96027994156
-100.893974625	4.63264083862
-97.6376284047	4.61502599716
-94.3808774353	4.56594324112
-91.1237222181	4.49729728699
-87.8661633382	4.41878986359
-84.6082011339	4.30262088776
-108.615488674	4.26737117767
-105.358062479	4.26198387146
-102.100230006	4.27264642715
-98.8419917578	4.37964630127
